route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
2443,32,478491,0,Mirrabooka Bus Stn,32989
2443,32,478492,0,Mirrabooka Bus Stn,32989
2443,32,478493,0,Mirrabooka Bus Stn,32989
2443,32,478494,0,Mirrabooka Bus Stn,32989
2443,32,478495,0,Mirrabooka Bus Stn,32989
2443,32,478496,0,Mirrabooka Bus Stn,32989
2443,32,478498,0,Mirrabooka Bus Stn,32989
2443,32,478499,0,Mirrabooka Bus Stn,32989
2443,32,478500,0,Mirrabooka Bus Stn,32989
2443,32,478501,0,Mirrabooka Bus Stn,32989
2443,21,478502,0,Mirrabooka Bus Stn,32989
2443,21,478503,0,Mirrabooka Bus Stn,32989
2443,21,478504,0,Mirrabooka Bus Stn,32989
2443,21,478505,0,Mirrabooka Bus Stn,32989
2443,21,478506,0,Mirrabooka Bus Stn,32989
2443,21,478507,0,Mirrabooka Bus Stn,32989
2443,21,478508,0,Mirrabooka Bus Stn,32989
2443,21,478510,0,Mirrabooka Bus Stn,32989
2443,21,478512,0,Mirrabooka Bus Stn,32989
2443,21,478514,0,Mirrabooka Bus Stn,32989
2443,32,478516,0,Mirrabooka Bus Stn,32989
2443,32,478518,0,Mirrabooka Bus Stn,32989
2443,32,478520,0,Mirrabooka Bus Stn,32989
2443,32,478522,0,Mirrabooka Bus Stn,32989
2443,32,478523,0,Mirrabooka Bus Stn,32989
2443,32,478526,0,Mirrabooka Bus Stn,32989
2443,32,478528,0,Mirrabooka Bus Stn,32989
2443,32,478529,0,Mirrabooka Bus Stn,32989
2443,32,478532,0,Mirrabooka Bus Stn,32989
2443,14,478534,0,Mirrabooka Bus Stn,32989
2443,32,478535,0,Mirrabooka Bus Stn,32989
2443,32,478537,0,Mirrabooka Bus Stn,32989
2443,32,478539,0,Mirrabooka Bus Stn,32989
2443,32,478541,0,Mirrabooka Bus Stn,32989
2443,32,478543,0,Mirrabooka Bus Stn,32989
2443,32,478545,0,Mirrabooka Bus Stn,32989
2443,32,478547,0,Mirrabooka Bus Stn,32989
2443,14,478549,0,Mirrabooka Bus Stn,32989
2443,14,478551,0,Mirrabooka Bus Stn,32989
2443,14,478553,0,Mirrabooka Bus Stn,32989
2443,14,478555,0,Mirrabooka Bus Stn,32989
2443,14,478557,0,Mirrabooka Bus Stn,32989
2443,14,478559,0,Mirrabooka Bus Stn,32989
2443,14,478561,0,Mirrabooka Bus Stn,32989
2443,14,478563,0,Mirrabooka Bus Stn,32989
2443,32,478565,0,Mirrabooka Bus Stn,32989
2443,32,478567,0,Mirrabooka Bus Stn,32989
2443,32,494319,0,Mirrabooka Bus Stn,32989
2443,32,497547,0,Mirrabooka Bus Stn,32989
2443,32,497548,0,Mirrabooka Bus Stn,32989
2443,32,478591,0,Mirrabooka Bus Stn,32991
2443,32,478592,0,Mirrabooka Bus Stn,32991
2443,14,478593,0,Mirrabooka Bus Stn,32991
2443,32,478594,0,Mirrabooka Bus Stn,32991
2443,14,478595,0,Mirrabooka Bus Stn,32991
2443,32,497544,0,Mirrabooka Bus Stn,32991
2444,32,478596,1,Darch,32992
2444,32,478597,1,Darch,32992
2444,32,478598,1,Darch,32992
2444,32,478599,1,Darch,32992
2444,32,478600,1,Darch,32992
2444,32,478601,1,Darch,32992
2444,32,478602,1,Darch,32992
2444,32,478603,1,Darch,32992
2444,13,478604,1,Darch,32992
2444,14,478605,1,Darch,32992
2444,21,478606,1,Darch,32992
2444,32,478607,1,Darch,32992
2444,21,478608,1,Darch,32992
2444,32,478609,1,Darch,32992
2444,14,478610,1,Darch,32992
2444,21,478611,1,Darch,32992
2444,32,478612,1,Darch,32992
2444,14,478613,1,Darch,32992
2444,32,478614,1,Darch,32992
2444,14,478615,1,Darch,32992
2444,32,478616,1,Darch,32992
2444,14,478617,1,Darch,32992
2444,32,478618,1,Darch,32992
2444,14,478619,1,Darch,32992
2444,32,478620,1,Darch,32992
2444,14,478621,1,Darch,32992
2444,32,478622,1,Darch,32992
2444,32,478623,1,Darch,32992
2444,32,478624,1,Darch,32992
2444,32,478626,1,Darch,32992
2444,32,478627,1,Darch,32992
2444,32,478628,1,Darch,32992
2444,14,478629,1,Darch,32992
2444,21,478630,1,Darch,32992
2444,32,478631,1,Darch,32992
2444,14,478632,1,Darch,32992
2444,21,478633,1,Darch,32992
2444,14,478634,1,Darch,32992
2444,21,478635,1,Darch,32992
2444,14,478636,1,Darch,32992
2444,21,478637,1,Darch,32992
2444,32,478638,1,Darch,32992
2444,21,478639,1,Darch,32992
2444,32,478640,1,Darch,32992
2444,14,478641,1,Darch,32992
2444,21,478642,1,Darch,32992
2444,32,478643,1,Darch,32992
2444,32,478644,1,Darch,32992
2444,32,478645,1,Darch,32992
2444,32,478646,1,Darch,32992
2444,32,478647,1,Darch,32992
2444,32,478648,1,Darch,32992
2444,32,478649,1,Darch,32992
2444,32,478650,1,Darch,32992
2444,14,478651,1,Darch,32992
2444,32,478652,1,Darch,32992
2444,32,478653,1,Darch,32992
2444,14,478654,1,Darch,32992
2444,14,478655,1,Darch,32992
2444,21,478656,1,Darch,32992
2444,32,478657,1,Darch,32992
2444,14,478658,1,Darch,32992
2444,21,478659,1,Darch,32992
2444,32,478660,1,Darch,32992
2444,32,478661,1,Darch,32992
2444,14,478662,1,Darch,32992
2444,14,478663,1,Darch,32992
2444,13,478664,1,Darch,32992
2444,32,494323,1,Darch,32992
2444,15,478665,1,Darch,32993
2444,15,478666,1,Kingsway Christian College,32994
2444,32,478667,1,Darch,32995
2444,15,478741,0,Mirrabooka Bus Stn,32998
2444,32,478743,0,Mirrabooka Bus Stn,33000
1798,32,489821,0,Rockingham Stn,33500
1798,32,489822,0,Rockingham Stn,33500
1798,32,489823,0,Rockingham Stn,33500
1798,32,489824,0,Rockingham Stn,33500
1798,32,489825,0,Rockingham Stn,33500
1798,32,489826,0,Rockingham Stn,33500
1798,32,489827,0,Rockingham Stn,33500
1798,32,489828,0,Rockingham Stn,33500
1798,32,489829,0,Rockingham Stn,33500
1798,32,489830,0,Rockingham Stn,33500
1798,32,489831,0,Rockingham Stn,33500
1798,32,489832,0,Rockingham Stn,33500
1798,32,489833,0,Rockingham Stn,33500
1798,32,489834,0,Rockingham Stn,33500
1798,32,489835,0,Rockingham Stn,33500
1798,14,489836,0,Rockingham Stn,33500
1798,14,489837,0,Rockingham Stn,33500
1798,14,489838,0,Rockingham Stn,33500
1798,14,489839,0,Rockingham Stn,33500
1798,14,489840,0,Rockingham Stn,33500
1798,14,489841,0,Rockingham Stn,33500
1798,14,489842,0,Rockingham Stn,33500
1798,14,489843,0,Rockingham Stn,33500
1798,14,489844,0,Rockingham Stn,33500
1798,14,489845,0,Rockingham Stn,33500
1798,14,489846,0,Rockingham Stn,33500
1798,14,489847,0,Rockingham Stn,33500
1798,14,489848,0,Rockingham Stn,33500
1798,14,489849,0,Rockingham Stn,33500
1798,14,489850,0,Rockingham Stn,33500
1798,14,489851,0,Rockingham Stn,33500
1798,21,489852,0,Rockingham Stn,33500
1798,21,489853,0,Rockingham Stn,33500
1798,21,489854,0,Rockingham Stn,33500
1798,21,489855,0,Rockingham Stn,33500
1798,21,489856,0,Rockingham Stn,33500
1798,21,489857,0,Rockingham Stn,33500
1798,21,489858,0,Rockingham Stn,33500
1798,21,489859,0,Rockingham Stn,33500
1798,21,489860,0,Rockingham Stn,33500
1798,21,489861,0,Rockingham Stn,33500
1798,21,489862,0,Rockingham Stn,33500
1798,32,489863,0,Rockingham Stn,33500
1798,32,489864,0,Rockingham Stn,33500
1798,32,489865,0,Rockingham Stn,33500
1798,32,489866,0,Rockingham Stn,33500
1798,32,489867,0,Rockingham Stn,33500
1798,32,489868,0,Rockingham Stn,33501
1798,32,489869,0,Rockingham Stn,33501
1798,32,489870,0,Rockingham Stn,33501
1798,32,489871,0,Rockingham Stn,33501
784,15,498803,1,Waggrakine,34046
784,15,498812,0,Mt Tarcoola Primary School,34048
802,15,500370,1,Northgate Shop Centre,34184
1577,15,500382,1,Drummond Cove,34187
1577,15,500383,1,Drummond Cove,34188
4,32,501881,1,West Perth,34238
4,32,501882,1,West Perth,34238
4,32,501883,1,West Perth,34238
4,32,501884,1,West Perth,34238
4,32,501885,1,West Perth,34238
4,32,501886,1,West Perth,34238
4,32,501887,1,West Perth,34238
4,32,501888,1,West Perth,34238
4,32,501889,1,West Perth,34238
4,32,501890,1,West Perth,34238
4,32,501891,1,West Perth,34238
4,32,501892,1,West Perth,34238
4,32,501893,1,West Perth,34238
4,32,501894,1,West Perth,34238
4,32,501895,1,West Perth,34238
4,32,501896,1,West Perth,34238
4,32,501897,1,West Perth,34238
4,32,501898,1,West Perth,34238
4,13,501899,1,West Perth,34238
71,15,525682,0,Fremantle Stn,35088
2929,32,534419,0,Anzac Tce,35172
2929,32,534420,0,Anzac Tce,35172
2929,32,534422,1,Shenton St / Cathedral Av,35173
2929,32,534423,1,Shenton St / Cathedral Av,35173
2929,32,534424,1,Shenton St / Cathedral Av,35173
2929,15,535013,0,Anzac Tce,35174
1577,15,534357,1,Drummond Cove,35175
1577,15,528664,0,John Willcock College,35176
1577,15,528665,0,Anzac Tce,35177
1577,15,528666,0,Nagle College,35178
2144,15,528669,1,John Tonkin College / Murdoch University,35184
2144,15,528670,1,John Tonkin College / Murdoch University,35184
2144,15,528671,1,John Tonkin College / Murdoch University,35184
2144,15,528672,1,John Tonkin College / Murdoch University,35184
2144,15,528673,1,John Tonkin College / Murdoch University,35184
2144,15,528674,1,John Tonkin College / Murdoch University,35184
2144,15,528680,0,Mandurah Stn,35186
2144,15,528681,0,Mandurah Stn,35186
2144,15,528682,0,Mandurah Stn,35186
2144,15,528683,0,Mandurah Stn,35186
2144,15,528684,0,Mandurah Stn,35186
2144,15,528685,0,Mandurah Stn,35186
2144,15,528686,0,Mandurah Stn,35186
1814,15,528713,1,Lakelands,35188
1814,15,528714,1,Lakelands,35188
1814,15,528749,0,Mandurah Stn,35191
802,32,535012,1,Anzac Tce,35308
802,32,532659,1,Northgate Shop Centre,35309
802,25,535007,1,Northgate Shop Centre,35309
802,13,535010,1,Northgate Shop Centre,35309
1657,32,533387,1,Crawley,35352
1657,32,533388,1,Crawley,35352
1657,32,533389,1,Crawley,35352
1657,32,533390,1,Crawley,35352
1657,32,533391,1,Crawley,35352
1657,32,533392,1,Crawley,35352
1657,32,533393,1,Crawley,35352
1657,32,533394,1,Crawley,35352
1657,32,533395,1,Crawley,35352
1657,32,533396,1,Crawley,35352
1657,32,533397,1,Crawley,35352
1657,32,533398,1,Crawley,35352
1657,32,533399,1,Crawley,35352
1657,32,533400,1,Crawley,35352
1657,32,533401,1,Crawley,35352
1657,32,533402,1,Crawley,35352
1657,32,533403,1,Crawley,35352
1657,32,533404,1,Crawley,35352
1657,32,533405,1,Crawley,35352
1657,32,533406,1,Crawley,35352
1657,32,533407,1,Crawley,35352
1657,32,533408,1,Crawley,35352
1657,32,533409,1,Crawley,35352
1657,32,533410,1,Crawley,35352
1657,32,533411,1,Crawley,35352
1657,32,533412,1,Crawley,35352
1657,32,533413,1,Crawley,35352
1657,32,533414,1,Crawley,35352
1657,32,533415,1,Crawley,35352
1657,32,533416,1,Crawley,35352
1657,32,533417,1,Crawley,35352
1657,32,533418,1,Crawley,35352
1657,32,533419,1,Crawley,35352
1657,32,533420,1,Crawley,35352
1657,32,533421,1,Crawley,35352
1657,32,533422,1,Crawley,35352
1657,32,533423,1,Crawley,35352
1657,32,533424,1,Crawley,35352
1657,32,533425,1,Crawley,35352
1657,32,533426,1,Crawley,35352
1657,32,533427,1,Crawley,35352
1657,32,533428,1,Crawley,35352
1657,32,533429,1,Crawley,35352
1657,32,533430,1,Crawley,35352
1657,32,533431,1,Crawley,35352
1657,32,533432,1,Crawley,35352
1657,32,533433,1,Crawley,35352
1657,32,533434,1,Crawley,35352
1657,32,533435,0,Subiaco Stn,35353
1657,32,533436,0,Subiaco Stn,35353
1657,32,533437,0,Subiaco Stn,35353
1657,32,533438,0,Subiaco Stn,35353
1657,32,533439,0,Subiaco Stn,35353
1657,32,533440,0,Subiaco Stn,35353
1657,32,533441,0,Subiaco Stn,35353
1657,32,533442,0,Subiaco Stn,35353
1657,32,533443,0,Subiaco Stn,35353
1657,32,533444,0,Subiaco Stn,35353
1657,32,533445,0,Subiaco Stn,35353
1657,32,533446,0,Subiaco Stn,35353
1657,32,533447,0,Subiaco Stn,35353
1657,32,533448,0,Subiaco Stn,35353
1657,32,533449,0,Subiaco Stn,35353
1657,32,533450,0,Subiaco Stn,35353
1657,32,533451,0,Subiaco Stn,35353
1657,32,533452,0,Subiaco Stn,35353
1657,32,533453,0,Subiaco Stn,35353
1657,32,533454,0,Subiaco Stn,35353
1657,32,533455,0,Subiaco Stn,35353
1657,32,533456,0,Subiaco Stn,35353
1657,32,533457,0,Subiaco Stn,35353
1657,32,533458,0,Subiaco Stn,35353
1657,32,533459,0,Subiaco Stn,35353
1657,32,533460,0,Subiaco Stn,35353
1657,32,533461,0,Subiaco Stn,35353
1657,32,533462,0,Subiaco Stn,35353
1657,32,533463,0,Subiaco Stn,35353
1657,32,533464,0,Subiaco Stn,35353
1657,32,533465,0,Subiaco Stn,35353
1657,32,533466,0,Subiaco Stn,35353
1657,32,533467,0,Subiaco Stn,35353
1657,32,533468,0,Subiaco Stn,35353
1657,32,533469,0,Subiaco Stn,35353
1657,32,533470,0,Subiaco Stn,35353
1657,32,533471,0,Subiaco Stn,35353
1657,32,533472,0,Subiaco Stn,35353
1657,32,533473,0,Subiaco Stn,35353
1657,32,533474,0,Subiaco Stn,35353
1657,32,533475,0,Subiaco Stn,35353
1657,32,533476,0,Subiaco Stn,35353
1657,32,533477,0,Subiaco Stn,35353
1657,32,533478,0,Subiaco Stn,35353
1657,32,533479,0,Subiaco Stn,35353
1657,32,533480,0,Subiaco Stn,35353
1657,32,533481,0,Subiaco Stn,35353
802,13,535005,1,Northgate Shop Centre,35484
1657,14,541789,1,Uwa,35603
1657,14,541790,1,Uwa,35603
1657,14,541791,1,Uwa,35603
1657,14,541792,1,Uwa,35603
1657,14,541793,1,Uwa,35603
1657,14,541794,1,Uwa,35603
1657,14,541795,1,Uwa,35603
1657,14,541796,1,Uwa,35603
1657,14,541797,1,Uwa,35603
1657,14,541798,1,Uwa,35603
1657,14,541799,1,Uwa,35603
1657,14,541800,1,Uwa,35603
1657,14,541801,1,Uwa,35603
1657,14,541802,1,Uwa,35603
1657,14,541803,1,Uwa,35603
1657,14,541804,1,Uwa,35603
1657,14,541805,1,Uwa,35603
1657,14,541806,1,Uwa,35603
1657,14,541807,1,Uwa,35603
1657,21,541808,1,Uwa,35603
1657,21,541809,1,Uwa,35603
1657,21,541810,1,Uwa,35603
1657,21,541811,1,Uwa,35603
1657,21,541812,1,Uwa,35603
1657,21,541813,1,Uwa,35603
1657,21,541814,1,Uwa,35603
1657,21,541815,1,Uwa,35603
1657,21,541816,1,Uwa,35603
1657,21,541817,1,Uwa,35603
1657,14,541818,0,Subiaco Stn,35604
1657,14,541819,0,Subiaco Stn,35604
1657,14,541820,0,Subiaco Stn,35604
1657,14,541821,0,Subiaco Stn,35604
1657,14,541822,0,Subiaco Stn,35604
1657,14,541823,0,Subiaco Stn,35604
1657,14,541824,0,Subiaco Stn,35604
1657,14,541825,0,Subiaco Stn,35604
1657,14,541826,0,Subiaco Stn,35604
1657,14,541827,0,Subiaco Stn,35604
1657,14,541828,0,Subiaco Stn,35604
1657,14,541829,0,Subiaco Stn,35604
1657,14,541830,0,Subiaco Stn,35604
1657,14,541831,0,Subiaco Stn,35604
1657,14,541832,0,Subiaco Stn,35604
1657,14,541833,0,Subiaco Stn,35604
1657,14,541834,0,Subiaco Stn,35604
1657,14,541835,0,Subiaco Stn,35604
1657,21,541836,0,Subiaco Stn,35604
1657,21,541837,0,Subiaco Stn,35604
1657,21,541838,0,Subiaco Stn,35604
1657,21,541839,0,Subiaco Stn,35604
1657,21,541840,0,Subiaco Stn,35604
1657,21,541841,0,Subiaco Stn,35604
1657,21,541842,0,Subiaco Stn,35604
1657,21,541843,0,Subiaco Stn,35604
1657,21,541844,0,Subiaco Stn,35604
2094,32,541876,1,Midland Stn,35629
2094,32,541877,1,Midland Stn,35629
2094,32,541878,1,Midland Stn,35629
2094,32,541879,1,Midland Stn,35629
2094,32,541880,1,Midland Stn,35629
2094,32,541881,1,Midland Stn,35629
2094,32,541882,1,Midland Stn,35629
2094,32,541883,1,Midland Stn,35629
2094,32,541884,1,Midland Stn,35629
2094,32,541885,1,Midland Stn,35629
2094,32,541886,1,Midland Stn,35629
2094,32,541887,1,Midland Stn,35629
2094,32,541888,1,Midland Stn,35629
2094,32,541889,1,Midland Stn,35629
2094,32,541890,1,Midland Stn,35629
2094,32,541891,1,Midland Stn,35629
2094,32,541892,1,Midland Stn,35629
2094,32,541893,1,Midland Stn,35629
2094,32,541894,1,Midland Stn,35629
2094,32,541895,1,Midland Stn,35629
2094,32,541896,1,Midland Stn,35629
2094,32,541897,1,Midland Stn,35629
2094,32,541898,1,Midland Stn,35629
2094,32,541899,1,Midland Stn,35629
2094,32,541900,1,Midland Stn,35629
2094,14,541901,1,Midland Stn,35629
2094,14,541902,1,Midland Stn,35629
2094,14,541903,1,Midland Stn,35629
2094,14,541904,1,Midland Stn,35629
2094,14,541905,1,Midland Stn,35629
2094,14,541906,1,Midland Stn,35629
2094,14,541907,1,Midland Stn,35629
2094,14,541908,1,Midland Stn,35629
2094,14,541909,1,Midland Stn,35629
2094,14,541910,1,Midland Stn,35629
2094,14,541911,1,Midland Stn,35629
2094,14,541912,1,Midland Stn,35629
2094,14,541913,1,Midland Stn,35629
2094,14,541914,1,Midland Stn,35629
2094,14,541915,1,Midland Stn,35629
2094,14,541916,1,Midland Stn,35629
2094,14,541917,1,Midland Stn,35629
2094,14,541918,1,Midland Stn,35629
2094,14,541919,1,Midland Stn,35629
2094,14,541920,1,Midland Stn,35629
2094,14,541921,1,Midland Stn,35629
2094,14,541922,1,Midland Stn,35629
2094,14,541923,1,Midland Stn,35629
2094,14,541924,1,Midland Stn,35629
2094,25,541925,1,Midland Stn,35629
2094,25,541926,1,Midland Stn,35629
2094,25,541927,1,Midland Stn,35629
2094,25,541928,1,Midland Stn,35629
2094,25,541929,1,Midland Stn,35629
2094,25,541930,1,Midland Stn,35629
2094,25,541931,1,Midland Stn,35629
2094,25,541932,1,Midland Stn,35629
2094,25,541933,1,Midland Stn,35629
2094,25,541934,1,Midland Stn,35629
2094,25,541935,1,Midland Stn,35629
2094,25,541936,1,Midland Stn,35629
1809,13,551345,0,Mandurah Stn,35924
1809,32,551346,0,Mandurah Stn,35924
1809,32,551347,0,Mandurah Stn,35924
1809,32,551348,0,Mandurah Stn,35924
1809,32,551349,0,Mandurah Stn,35924
1809,32,551350,0,Mandurah Stn,35924
1809,32,551351,0,Mandurah Stn,35924
1809,32,551352,0,Mandurah Stn,35924
1809,32,551353,0,Mandurah Stn,35924
1809,32,551354,0,Mandurah Stn,35924
1809,14,551355,0,Mandurah Stn,35924
1809,14,551356,0,Mandurah Stn,35924
1809,14,551357,0,Mandurah Stn,35924
1809,14,551358,0,Mandurah Stn,35924
1809,32,551359,0,Mandurah Stn,35924
1809,32,551360,0,Mandurah Stn,35924
1809,32,551361,0,Mandurah Stn,35924
1809,32,551362,0,Mandurah Stn,35924
1809,15,551363,0,Mandurah Stn,35925
1809,32,551364,0,Mandurah Stn,35926
1809,32,551365,0,Mandurah Stn,35926
1809,32,551366,0,Mandurah Stn,35926
1809,32,551367,0,Mandurah Stn,35926
1809,14,551368,0,Mandurah Stn,35926
1809,14,551369,0,Mandurah Stn,35926
1802,32,552399,0,Rockingham Stn,35929
1802,32,552400,0,Rockingham Stn,35929
1802,32,552401,0,Rockingham Stn,35929
1802,32,552402,0,Rockingham Stn,35929
1802,32,552403,0,Rockingham Stn,35929
1802,32,552404,0,Rockingham Stn,35929
2959,32,552287,0,Warnbro Stn,35949
2959,32,552288,0,Warnbro Stn,35949
2959,32,552289,0,Warnbro Stn,35949
2959,32,552290,0,Warnbro Stn,35949
2959,32,552291,0,Warnbro Stn,35949
2959,32,552292,0,Warnbro Stn,35949
2959,32,552293,0,Warnbro Stn,35949
2959,32,552294,0,Warnbro Stn,35949
2959,32,552295,0,Warnbro Stn,35949
2959,32,552296,0,Warnbro Stn,35949
2959,32,552297,0,Warnbro Stn,35949
2959,32,552298,0,Warnbro Stn,35949
2959,32,552299,0,Warnbro Stn,35949
2959,32,552300,0,Warnbro Stn,35949
2959,32,552301,0,Warnbro Stn,35949
2959,32,552302,0,Warnbro Stn,35949
2959,32,552303,0,Warnbro Stn,35949
2959,32,552304,0,Warnbro Stn,35949
2959,32,552305,0,Warnbro Stn,35949
2959,32,552306,0,Warnbro Stn,35949
2959,32,552307,0,Warnbro Stn,35949
2959,32,552308,0,Warnbro Stn,35949
2959,32,552309,0,Warnbro Stn,35949
2959,32,552310,0,Warnbro Stn,35949
2959,32,552311,0,Warnbro Stn,35949
2959,32,552312,0,Warnbro Stn,35949
2959,32,552313,0,Warnbro Stn,35949
2959,32,552314,0,Warnbro Stn,35949
2959,32,552315,0,Warnbro Stn,35949
2959,32,552316,0,Warnbro Stn,35949
2959,32,552317,0,Warnbro Stn,35949
2959,32,552318,0,Warnbro Stn,35949
2959,21,552319,0,Warnbro Stn,35949
2959,21,552320,0,Warnbro Stn,35949
2959,21,552321,0,Warnbro Stn,35949
2959,21,552322,0,Warnbro Stn,35949
2959,21,552323,0,Warnbro Stn,35949
2959,21,552324,0,Warnbro Stn,35949
2959,21,552325,0,Warnbro Stn,35949
2959,21,552326,0,Warnbro Stn,35949
2959,21,552327,0,Warnbro Stn,35949
2959,21,552328,0,Warnbro Stn,35949
2959,21,552329,0,Warnbro Stn,35949
2959,21,552330,0,Warnbro Stn,35949
2959,14,552331,0,Warnbro Stn,35949
2959,14,552332,0,Warnbro Stn,35949
2959,14,552333,0,Warnbro Stn,35949
2959,14,552334,0,Warnbro Stn,35949
2959,14,552335,0,Warnbro Stn,35949
2959,14,552336,0,Warnbro Stn,35949
2959,14,552337,0,Warnbro Stn,35949
2959,14,552338,0,Warnbro Stn,35949
2959,14,552339,0,Warnbro Stn,35949
2959,14,552340,0,Warnbro Stn,35949
2959,14,552341,0,Warnbro Stn,35949
2959,14,552342,0,Warnbro Stn,35949
2959,14,552393,0,Warnbro Stn,35949
2959,14,552394,0,Warnbro Stn,35949
2444,32,553020,0,Mirrabooka Bus Stn,36070
2444,32,553021,0,Mirrabooka Bus Stn,36070
2444,13,553022,0,Mirrabooka Bus Stn,36070
2444,21,553023,0,Mirrabooka Bus Stn,36070
2444,21,553024,0,Mirrabooka Bus Stn,36070
